Unixtimestamp;Open;High;Low;Close;Volume;Adjusted Close
1253145600;133.1639978063;133.1639978063;131.4821228063;132.42375;2373.75;132.42375
1253059200;131.146875;132.75;131.0489978063;132.1526293988;2315.25;132.1526293988
1252972800;129.6078771938;130.8577478063;129.16125;130.4246228063;1860.75;130.4246228063
1252886400;127.614375;129.5673706013;126.93375;129.2917456013;2052;129.2917456013
1252627200;128.1195043988;129.7282543988;128.1082543988;128.8417456013;1914.75;128.8417456013
1252540800;129.5336206013;129.5628771938;126675;127.5839978063;2457;127.5839978063
1252454400;127.40625;129.0363793988;127.3421228063;128.9475;1869.75;128.9475
1252368000;128.5357543988;128.9666271938;127.3488793988;127.8742456013;2178;127.8742456013
1252281600;127.4422521938;128.435625;127.3466271938;128.1217456013;1503;128.1217456013
1252022400;124.7422521938;126.2553771938;124.4778771938;126.2553771938;2182.5;126.2553771938
1251936000;124.0053771938;124.9785021938;123.4057543988;123.9536206013;1980;123.9536206013
1251849600;125.1742456013;125.3114978063;122.3370043988;123.7466271938;2481.75;123.7466271938
1251763200;128.6325;128.73375;125.6354956013;125.69625;2007;125.69625
1251676800;127.7977478063;129.1657543988;127.6076293988;127.8573706013;1489.5;127.8573706013
1251417600;128.4682543988;129.6314978063;128.2027478063;128.7303771938;1800;128.7303771938
1251331200;127.6053771938;128.5053771938;127.0552478063;127.7651293988;1656;127.7651293988
1251244800;128.2578771938;128.7686206013;127.33875;127.9845043988;1849.5;127.9845043988
1251158400;126.6232543988;128.6235021938;126.219375;128.5627478063;2065.5;128.5627478063
1251072000;126.4477478063;127.6785021938;125.8841271938;127.1677478063;1822.5;127.1677478063
1250812800;122.4011206013;125.9313793988;122.0366271938;125.56125;2315.25;125.56125
1250726400;121.5539978063;122.8275;121.4448706013;122.540625;1390.5;122.540625
1250640000;119.4401293988;120.9285021938;118.2588793988;120.324375;1431;120.324375
1250553600;119.548125;120.4683728063;119.2410021938;120.4683728063;1239.75;120.4683728063
1250467200;122.1457543988;122.1457543988;118.5513793988;119.233125;2058.75;119.233125
1250208000;124.374375;125.1078771938;122.0939978063;122.6463793988;1550.25;122.6463793988
1250121600;123.103125;125.3711206013;122.9152478063;124.2764978063;1971;124.2764978063
1250035200;121.5922521938;123.2538793988;120.7991271938;123.0052478063;1611;123.0052478063
1249948800;123.1638793988;123.8771228063;121.3425;121.8588793988;1599.75;121.8588793988
1249862400;123.0097521938;123.0097521938;122.0422521938;122.88375;1215;122.88375
1249603200;120.8103771938;123.57;120.5235021938;123.1604956013;2085.75;123.1604956013
1249516800;121.5978771938;122.0613793988;120.7147521938;121.23;2205;121.23
1249430400;122.4067456013;122.878125;120.0667456013;120.4245043988;2117.25;120.4245043988
1249344000;122.6891271938;122.6891271938;121.0297521938;122.3639978063;1768.5;122.3639978063
1249257600;121.6113793988;123.2178771938;121.5011206013;122.63625;2047.5;122.63625
1248998400;121.966875;122.9951293988;121.2558728063;122.1198706013;3006;122.1198706013
1248912000;120.8610021938;122.5721228063;119.95875;122.3370043988;2790;122.3370043988
1248825600;119.8001293988;120.8621228063;119.2353771938;119.9429956013;2607.75;119.9429956013
1248739200;119.4108728063;120.7979956013;119.2545043988;119.97;2875.5;119.97
1248652800;118.5288793988;119.6853771938;117.9922521938;119.1566271938;2261.25;119.1566271938
1248393600;116.5601293988;118.0889978063;116.35875;117.4342456013;2364.75;117.4342456013
1248307200;114.4878771938;117.03375;114.4214978063;116.6602478063;2668.5;116.6602478063
1248220800;113.8871228063;114.2257543988;113.0242456013;114.2257543988;1903.5;114.2257543988
1248134400;114.33375;115.0053771938;113.5777478063;113.8747521938;2461.5;113.8747521938
1248048000;114.0401293988;114.3416271938;113.3853771938;114.1064978063;1955.25;114.1064978063
1247788800;113.0546228063;113.9152478063;112.0826293988;112.9713793988;1946.25;112.9713793988
1247702400;111.2366271938;113.2796228063;110.8698706013;112.4729956013;2558.25;112.4729956013
1247616000;108.9798706013;111.4346228063;108.7964978063;111.4346228063;2709;111.4346228063
1247529600;108.1417456013;108.8561206013;107.4566271938;108.3825;1977.75;108.3825
1247443200;104.5721228063;107.7671228063;103.9635021938;107.6332543988;1973.25;107.6332543988
1247184000;105.5508728063;106.09875;104.9017456013;105.1301293988;2009.25;105.1301293988
1247097600;105.7533728063;107.0741271938;105.6408728063;106.2348706013;1991.25;106.2348706013
1247011200;106.4452478063;106.914375;104.9175;105.3067456013;2247.75;105.3067456013
1246924800;107.9752478063;108.9371228063;106.9492456013;107.1;2265.75;107.1
1246838400;108.3104956013;108.3836206013;106.5296228063;107.65125;1995.75;107.65125
1246579200;109.0889978063;109.3927478063;107.89875;109.2127478063;1444.5;109.2127478063
1246492800;110.9002478063;111.6258728063;108.489375;108.489375;2565;108.489375
1246406400;110.2286206013;111.7057543988;110.165625;111.4166271938;2466;111.4166271938
1246320000;111.2602478063;111.2692456013;109.4433728063;110.1127478063;2677.5;110.1127478063
1246233600;108.4770043988;110.8597521938;108.3689978063;110.7641271938;2673;110.7641271938
1245974400;109.3263793988;110.1307543988;108.28125;108.9776293988;2205;108.9776293988
1245888000;108.2092456013;109.2926293988;106.5464978063;108.7560021938;2499.75;108.7560021938
1245801600;105.6329956013;108.4635021938;104.7746228063;108.1979956013;2648.25;108.1979956013
1245715200;104.6823706013;105.8996228063;104.45625;105.1728771938;2814.75;105.1728771938
1245628800;107.6264978063;107.6264978063;104.9782543988;105.058125;2830.5;105.058125
1245369600;105.4529956013;108.0416271938;105.1953771938;107.7851293988;4063.5;107.7851293988
1245283200;104.7273706013;105.9097521938;103.7126293988;105.57;2742.75;105.57
1245196800;106.3282543988;106.554375;103.5078771938;104.4360021938;3966.75;104.4360021938
1245110400;107.3283728063;107865;106.81875;106.8513793988;2178;106.8513793988
1245024000;108.826875;108.8932543988;106.8142456013;107.0853771938;2155.5;107.0853771938
1244764800;108.9933728063;109.5885021938;108.5827478063;109.2870043988;1770.75;109.2870043988
1244678400;108.2789978063;109.5592456013;108.2126293988;109.2195043988;2036.25;109.2195043988
1244592000;108.2103771938;109.1970043988;108.0663793988;108.3104956013;2574;108.3104956013
1244505600;106.4283728063;107.2822521938;106.1527478063;106.8491271938;2173.5;106.8491271938
1244419200;106.70625;106.858125;105.0963793988;105.7072521938;2126.25;105.7072521938
1244160000;106.9413793988;108.2992456013;106.3710021938;107.08875;2605.5;107.08875
1244073600;106.700625;107.218125;105.4721228063;106.3642456013;2164.5;106.3642456013
1243987200;109.2003771938;109.2779956013;106.048125;106.4789978063;2709;106.4789978063
1243900800;107.6186206013;109.2239978063;107.4870043988;108.7289978063;2738.25;108.7289978063
1243814400;107.4914978063;108.8054956013;107.308125;108.3476293988;2412;108.3476293988
1243555200;107.0921228063;107.5004956013;105.8973706013;106.0233728063;2688.75;106.0233728063
1243468800;105.82875;106.83;105.395625;106.149375;2351.25;106.149375
1243382400;106.30125;107.1225;106.0076293988;106.9964978063;2803.5;106.9964978063
1243296000;104.5653771938;106.1864978063;103.6079956013;105.8141271938;2526.75;105.8141271938
1243209600;105.0389978063;105.4316271938;103.2254956013;105.1582543988;1100.25;105.1582543988
1242950400;104.0636206013;105.5047521938;103.5720043988;104.7217456013;2182.5;104.7217456013
1242864000;104.4270043988;104.6238793988;103.2817456013;103.7846228063;2173.5;103.7846228063
1242777600;105.2651293988;106.3057543988;104.1873706013;105.6307543988;3260.25;105.6307543988
1242691200;104.0816271938;105.6071228063;103.8689978063;105.0929956013;2963.25;105.0929956013
1242604800;99.894375;103.0860021938;99.320625;103.0421228063;2686.5;103.0421228063
1242345600;101.6482543988;102.20625;100.3736206013;101.0092456013;2470.5;101.0092456013
1242259200;101.0171228063;101.2803771938;99.433125;101.0722521938;2868.75;101.0722521938
1242172800;104.8511206013;105.2010021938;101.053125;101.2567456013;3843;101.2567456013
1242086400;103.4651293988;105.5002478063;103.2963793988;104.27625;3469.5;104.27625
1242000000;106.3979956013;106.4283728063;103.8622521938;104.8139978063;2936.25;104.8139978063
1241740800;104.7386206013;106.2416271938;104.3842456013;105.8411206013;3219.75;105.8411206013
1241654400;104.5372521938;106.2438793988;103.2288793988;103.8251293988;3762;103.8251293988
1241568000;102.5966271938;104.3201293988;102.2242456013;103.82625;2911.5;103.82625
1241481600;101.9835021938;103.4504956013;101.671875;102.7878771938;3197.25;102.7878771938
1241395200;101.7911206013;102.33;100.4354956013;102.0903771938;2650.5;102.0903771938
1241049600;101.1026293988;102.3839978063;100.7696228063;101.6775;3546;101.6775
1240963200;98.2136206013;100.5029956013;97.84125;100.0271228063;3201.75;100.0271228063
1240876800;96.9660021938;97.9526293988;95.6666271938;97.3833728063;3233.25;97.3833728063
1240790400;98.3238793988;98.9977478063;97.1302478063;98.74125;3219.75;98.74125
1240531200;98.6478771938;100.1835021938;98.2214978063;99.9922521938;2783.25;99.9922521938
1240444800;98.7502478063;99.8583728063;98.0741271938;98.6535021938;2538;98.6535021938
1240358400;96.8422521938;99.4342456013;96.1571228063;99.3836206013;3316.5;99.3836206013
1240272000;97.9503771938;98.5364978063;94.6529956013;96.9277478063;3960;96.9277478063
1240185600;101.1183728063;101.4536206013;97.56;98.0797521938;3251.25;98.0797521938
1239926400;100.1058728063;101.5976293988;99.03375;101.5976293988;3926.25;101.5976293988
1239840000;98.8976293988;100.4152478063;97.9177478063;99.838125;3078;99.838125
1239753600;98.4183728063;99.2846228063;97.4576293988;98.0088793988;3406.5;98.0088793988
1239667200;97.7433728063;99.7076293988;97.621875;99.3914978063;4702.5;99.3914978063
1239235200;95.1479956013;98.0325;94.5011206013;97.9289978063;2943;97.9289978063
1239148800;92.3714978063;94.6721228063;91.9698761025;94.5528771938;2232;94.5528771938
1239062400;94.53375;95.1266271938;92.7854956013;93.8925;3017.25;93.8925
1238976000;94.89375;95.6497521938;92.525625;93.6123706013;3105;93.6123706013
1238716800;93.1567456013;94.6203771938;92.7596228063;93.5988793988;3402;93.5988793988
1238630400;91.3027478063;93.9082543988;91.1553771938;93.7653771938;4632.75;93.7653771938
1238544000;87.3146228063;90.0225;85.9185021938;89.56125;3361.5;89.56125
1238457600;85.9983728063;87.91875;85.9466271938;87.91875;2526.75;87.91875
1238371200;87.5497521938;87615;85.3773761025;85.5123761025;3028.5;85.5123761025
1238112000;90.489375;91.2757488975;89.0066271938;89.1855011025;2511;89.1855011025
1238025600;91.2105011025;91.2363738975;89.7041271938;90.8572521938;2472.75;90.8572521938
1237939200;89.4678771938;91.3691271938;89.4105011025;90.8144988975;3062.25;90.8144988975
1237852800;91.0485021938;91.1936261025;88.9008728063;89.881875;3408.75;89.881875
1237766400;88.183125;89.6894988975;87.5621228063;89.4633728063;3240;89.4633728063
1237507200;85.9511261025;86.7375;84.6810021938;86.7375;4000.5;86.7375
1237420800;87.0378771938;88.2630011025;86.3471228063;86.6430011025;3069;86.6430011025
1237334400;87.0660021938;87.8894988975;84.9678771938;86.1930011025;3030.75;86.1930011025
1237248000;85.5539978063;86.8016271938;84.7169988975;86.0096228063;3084.75;86.0096228063
1237161600;84.8992511025;86.0332488975;84.7305011025;85.9151238975;3132;85.9151238975
1236902400;84.290625;84.8610021938;82.98;83.5627478063;3305.25;83.5627478063
1236816000;80.3564978063;82.580625;78.8467511025;82.580625;3060;82.580625
1236729600;80.35875;82.7673761025;79.4621228063;81.0528771938;3543.75;81.0528771938
1236643200;76.5911261025;80.4746228063;76.1816271938;80.4746228063;4182.75;80.4746228063
1236556800;78.3607488975;78.4125;75.4042511025;76.6957488975;3744;76.6957488975
1236297600;79.4463738975;79.7264978063;77.4371228063;78.0401238975;3685.5;78.0401238975
1236211200;82.0721228063;82.09125;79.0413738975;79.0413738975;3586.5;79.0413738975
1236124800;82.074375;83.1453771938;81.6457488975;82.771875;2862;82.771875
1236038400;82.3038738975;82.7910021938;80.9898761025;81.2182488975;3291.75;81.2182488975
1235952000;83.5717511025;83.9733728063;81.793125;81.793125;3422.25;81.793125
1235692800;86.9838738975;87.0333728063;84.6236261025;85.7351238975;2826;85.7351238975
1235606400;85.1760021938;88.4475;85.1039978063;87.8816271938;3667.5;87.8816271938
1235520000;85.7880011025;85.9814978063;83.08125;84.5111261025;3136.5;84.5111261025
1235433600;83.6639978063;84.9060021938;83.2905011025;84.1882488975;3514.5;84.1882488975
1235347200;86.9523761025;87.53625;84.5426238975;84.8294988975;2756.25;84.8294988975
1235088000;87075;87.3011261025;85.5202478063;85.5405011025;3433.5;85.5405011025
1235001600;88.9121228063;89.5983728063;87.9986261025;88.6038738975;2801.25;88.6038738975
1234915200;88.7625;88.9919988975;86.70375;88.4407488975;2913.75;88.4407488975
1234828800;89865;90.0686261025;87.5677478063;88.2360021938;3669.75;88.2360021938
1234742400;92.3175;92.5751293988;90.84375;90.84375;1797.75;90.84375
1234483200;93.2771228063;94.4302478063;92.8676293988;92.986875;2382.75;92.986875
1234396800;93.4008728063;93.6832543988;91.3117511025;92.2601293988;2468.25;92.2601293988
1234310400;93.7147521938;94.3683728063;92.7708728063;94.0027478063;2443.5;94.0027478063
1234224000;95.8882543988;97.3552478063;94.3920043988;94.4696228063;2414.25;94.4696228063
1234137600;95.56875;96.76125;95.2042456013;96.5789978063;2187;96.5789978063
1233878400;95.6058728063;96.8478771938;94.6282543988;96.1278771938;2551.5;96.1278771938
1233792000;93.7473706013;95.0951293988;92.3535021938;94.9522521938;2747.25;94.9522521938
1233705600;94.6485021938;96.1604956013;93.2163793988;95.5732543988;2475;95.5732543988
1233619200;93.3164978063;94.1163793988;92.0283728063;94.0713793988;2668.5;94.0713793988
1233532800;93.0982543988;93.5561206013;91.3308728063;92.6257543988;2508.75;92.6257543988
1233273600;95.1378771938;95.7588793988;93.6720043988;95.0670043988;3089.25;95.0670043988
1233187200;97.3158728063;97.48125;94.5348706013;95.3707543988;2763;95.3707543988
1233100800;94.651875;98.2496228063;94.4583728063;97.891875;3944.25;97.891875
1233014400;94.5922521938;94.6192456013;91.90125;93.931875;2828.25;93.931875
1232928000;91.198125;94.730625;91.029375;94.2210021938;3015;94.2210021938
1232668800;91.7167511025;92.3433728063;89.7941271938;91.9439978063;2529;91.9439978063
1232582400;94.28625;95.0760021938;91.3173761025;91.7921228063;2810.25;91.7921228063
1232496000;92.3895043988;94.3751293988;90.8673761025;92.5953771938;3717;92.5953771938
1232409600;95.203125;96.9446228063;92.5166271938;93.110625;3372.75;93.110625
1232323200;98.3148706013;98.8683728063;94.3863793988;95.5664978063;2580.75;95.5664978063
1232064000;98.7558728063;99945;96.9761206013;96.9761206013;2736;96.9761206013
1231977600;97.7163793988;98.2777478063;95.6295043988;96.8748706013;2810.25;96.8748706013
1231891200;102.7361206013;102.8058728063;96.6847521938;97.7928771938;3528;97.7928771938
1231804800;102.3614978063;102.5054956013;100.3522521938;101.8946228063;2808;101.8946228063
1231718400;104.956875;105.1942456013;103.2660021938;103.4988793988;2016;103.4988793988
1231459200;107.1866271938;107.20125;104.731875;105.508125;2193.75;105.508125
1231372800;106.3428771938;107.7311206013;105.2741271938;106.531875;2594.25;106.531875
1231286400;109.4197521938;109.4197521938;106.9177478063;107.6625;2353.5;107.6625
1231200000;108.8673706013;110.25;108.2002478063;109395;1498.5;109395
1231113600;107.3632543988;108.4961206013;106.9458728063;108.4961206013;2247.75;108.4961206013
1230854400;104.1975;106.7208728063;103.7148706013;106.7208728063;1746;106.7208728063
1230595200;102.1702478063;103.4527478063;102.0161206013;103.4527478063;1602;103.4527478063
1230508800;102.16125;102.8047521938;100.7471228063;101.4491271938;1406.25;101.4491271938
1229990400;102.0971228063;103.3514978063;101.7089978063;102.020625;1392.75;102.020625
1229904000;103.8633728063;103.8892456013;102.3210021938;102.3626293988;2011.5;102.3626293988
1229644800;102.96;104.9951293988;102.3671228063;104.2695043988;3719.25;104.2695043988
1229558400;103.7204956013;104.9388793988;103.5258728063;104.1502478063;3021.75;104.1502478063
1229472000;104.416875;104.4326293988;101.7832543988;103.4651293988;2841.75;103.4651293988
1229385600;101.3670043988;103.1366271938;101.199375;103.1366271938;2225.25;103.1366271938
1229299200;101.1858728063;102.5088793988;100.4625;101.5188793988;2630.25;101.5188793988
1229040000;99.91125;100.974375;97.99875;100.974375;2826;100.974375
1228953600;102.830625;104.0557543988;101475;103.3042456013;2234.25;103.3042456013
1228867200;102.0375;103.0826293988;100.9698706013;102.9645043988;2299.5;102.9645043988
1228780800;100.94625;102.6652478063;100.0676293988;101.9598706013;3217.5;101.9598706013
1228694400;100.051875;101.9475;99.2835021938;101.660625;2416.5;101.660625
1228435200;97.8345043988;98.3621228063;94.6046228063;95.5260021938;2778.75;95.5260021938
1228348800;99.1698706013;102.5235021938;97.8704956013;99.4061206013;3114;99.4061206013
1228262400;98.7963793988;100.42875;97.2686206013;99.8988793988;2353.5;99.8988793988
1228176000;94.044375;99.3903771938;93.2985021938;99.3903771938;3523.5;99.3903771938
1228089600;100.2825;100.2870043988;94.7688793988;95.743125;2585.25;95.743125
1227830400;99.9652478063;100.355625;98.1697521938;100.2442456013;2295;100.2442456013
1227744000;98.184375;99.6997521938;98.1033728063;99.5546228063;2722.5;99.5546228063
1227657600;96.5925;98.0977478063;95.18625;97.3586206013;3075.75;97.3586206013
1227571200;96.0063793988;99.6952478063;95.101875;97.8367456013;3723.75;97.8367456013
1227484800;91.9541271938;97.0042456013;91.0485021938;97.0042456013;3881.25;97.0042456013
1227225600;90.7076238975;92.705625;88.4519988975;89.7119988975;4176;89.7119988975
1227139200;89.9538738975;90.8189978063;88.0976238975;89.8694988975;4641.75;89.8694988975
1227052800;95.9861206013;96.03;92.379375;92.379375;3159;92.379375
1226966400;95.4089978063;95.9928771938;93.0217456013;95.9714978063;3008.25;95.9714978063
1226880000;98.8717456013;99.3060021938;94.685625;95.6114978063;3368.25;95.6114978063
1226620800;102015;102.0285021938;98.9628771938;99.3622521938;2729.25;99.3622521938
1226534400;97.700625;99.2621228063;95.9163793988;98.3317456013;2754;98.3317456013
1226448000;102.0386206013;102.1848706013;96.8017456013;97.2764978063;3375;97.2764978063
1226361600;102.6371228063;103.1782543988;100.198125;100.2588793988;3008.25;100.2588793988
1226275200;106.6983728063;107.1652478063;104.2672521938;104.5552478063;2720.25;104.5552478063
1226016000;102.9723706013;105.6633728063;101.4041271938;105.114375;2477.25;105.114375
1225929600;105.3225;107.7491271938;102.49875;102.7563793988;3246.75;102.7563793988
1225843200;108.3521228063;111.1927478063;106.9616271938;109.6278771938;3134.25;109.6278771938
1225756800;104.3921228063;109.4264978063;103.9725;109.4264978063;3510;109.4264978063
1225670400;103.3402478063;103.8577478063;100.9957543988;103.8577478063;2538;103.8577478063
1225411200;99.4871228063;102.7991271938;97.7242456013;102555;2916;102555
1225324800;99.1428771938;100.850625;97.81875;99.2576293988;3692.25;99.2576293988
1225238400;94.2333728063;97.3136206013;92.9283728063;97.3136206013;5089.5;97.3136206013
1225152000;92.4907543988;92.7528771938;87.9761261025;88.9357488975;4149;88.9357488975
1225065600;89.74125;92.1014978063;87.0435021938;90.1113738975;3937.5;90.1113738975
1224806400;95.00625;95.5867456013;89.9088738975;93.9735021938;4608;93.9735021938
1224720000;101.3388793988;101.7675;94.7160021938;99.1260021938;4878;99.1260021938
1224633600;107.8211206013;107.938125;100.434375;101.1971228063;5483.25;101.1971228063
1224547200;113.6823706013;113.6823706013;109.3151293988;110.19375;3444.75;110.19375
1224460800;111.3828771938;111.8733728063;109.783125;111.8733728063;3465;111.8733728063
1224201600;110.2421228063;110.2578771938;105.1335021938;108.6210021938;4187.25;108.6210021938
1224115200;104.6846228063;109125;102.8992456013;104.7172521938;4434.75;104.7172521938
1224028800;114.1177478063;114.7522521938;107.9325;109.2014978063;3696.75;109.2014978063
1223942400;115.9717456013;118.9473706013;112.8622521938;115.025625;4434.75;115.025625
1223856000;107.5421228063;112.0016271938;105.2685021938;112.0016271938;4585.5;112.0016271938
1223596800;106.2348706013;106.4508728063;99.39375;101.2241271938;6709.5;101.2241271938
1223510400;117.1338793988;118.5277478063;110.480625;111.4076293988;4443.75;111.4076293988
1223424000;119.3883728063;122.686875;114.24375;115.8479956013;5411.25;115.8479956013
1223337600;123.0266271938;125.1989978063;119.7483728063;122.1975;4045.5;122.1975
1223251200;126.1147521938;126.163125;120.4976293988;120.6675;3649.5;120.6675
1222992000;124.2832543988;128.716875;123.3528771938;128.458125;3312;128.458125
1222905600;125.8436206013;127.8495043988;123.5126293988;123.7758728063;3449.25;123.7758728063
1222819200;124.4733728063;125.803125;123.2617456013;125.803125;3073.5;125.803125
1222732800;120.8778771938;124.3428771938;120.0667456013;123.609375;3597.75;123.609375
1222646400;128.2038793988;128.2229956013;122.8117456013;123.1391271938;3118.5;123.1391271938
1222387200;127.153125;128.9475;126.4421228063;128.1138793988;2421;128.1138793988
1222300800;125.488125;129.0611206013;125.2282543988;128.6842456013;2801.25;128.6842456013
1222214400;127.1114978063;127.1114978063;124.7602478063;125.0201293988;2445.75;125.0201293988
1222128000;127.1497521938;127.276875;124.7478771938;125.735625;3469.5;125.735625
1222041600;130.4561206013;130.4921228063;127.445625;127.445625;3523.5;127.445625
1221782400;121.2682543988;130.0263793988;121.2682543988;130.0263793988;7965;130.0263793988
1221696000;119.57625;122.1210021938;118.9248706013;119.6054956013;4092.75;119.6054956013
1221609600;123.9907543988;124.9717456013;119.6898706013;119.9407543988;4216.5;119.9407543988
1221523200;121.2558728063;123.9288793988;119.8304956013;122.754375;6097.5;122.754375
1221436800;124.1032543988;125.5511206013;121.7216271938;122.61375;5222.25;122.61375
1221177600;126.5895043988;128.43;125.7479956013;128385;2619;128385
1221091200;125.420625;126.1428771938;123.5272521938;125.285625;2610;125.285625
1221004800;127.5164978063;127.6211206013;125.1573706013;125.7839978063;3503.25;125.7839978063
1220918400;129.5201293988;130.6203771938;127.0023706013;127.6875;2904.75;127.6875
1220832000;127.6098706013;131.146875;127.6098706013;129.9847521938;3064.5;129.9847521938
1220572800;128.356875;128.4097521938;125.083125;125.3216271938;3483;125.3216271938
1220486400;133.3136206013;133.4227478063;129.1095043988;129.1511206013;2639.25;129.1511206013
1220400000;132.98625;134235;132.1841271938;133.3023706013;2184.75;133.3023706013
1220313600;131.6879956013;134.2833728063;130.8858728063;133.9188793988;2238.75;133.9188793988
1220227200;130.584375;132.1335021938;130.2761206013;131.5552478063;1226.25;131.5552478063
1219968000;131.4585021938;132.0975;130.7126293988;131.7071228063;1836;131.7071228063
1219881600;128.9778771938;131.4821228063;128.3445043988;131.2042456013;2013.75;131.2042456013
1219795200;128.244375;129.8925;127.3578771938;129.1454956013;1964.25;129.1454956013
1219708800;126.81;128.705625;126.2126293988;128.4738793988;1653.75;128.4738793988
1219622400;128.8563793988;128.91375;127.4220043988;127.4298706013;1111.5;127.4298706013
1219363200;126.2879956013;129.4492456013;126.0078771938;129.3446228063;1561.5;129.3446228063
1219276800;127.3466271938;127.3747521938;125.836875;126.1957543988;1687.5;126.1957543988
1219190400;127.9496228063;128.4986206013;126.5838793988;128.0238793988;2124;128.0238793988
1219104000;129.7889978063;129.9442456013;127.501875;127.5221228063;2076.75;127.5221228063
1219017600;131.3347521938;132.5733728063;129.8204956013;131.371875;1280.25;131.371875
1218758400;131.045625;131.76;130.35375;131.4686206013;2322;131.4686206013
1218672000;132.0975;132.4833728063;129.6854956013;130.5764978063;2067.75;130.5764978063
1218585600;133.9233728063;134.5151293988;131.5248706013;131.5732543988;2175.75;131.5732543988
1218499200;135.0967456013;135.8853771938;134.0189978063;134.9561206013;2016;134.9561206013
1218412800;132.8186206013;135.5366271938;132.170625;135.5366271938;1703.25;135.5366271938
1218153600;131.25375;133.1010021938;130.6361206013;132.7488793988;1887.75;132.7488793988
1218067200;131.6733728063;133.8367456013;131445;131.821875;2061;131.821875
1217980800;132.9795043988;133.1111206013;131.0366271938;132.4620043988;2209.5;132.4620043988
1217894400;129.7822521938;132.204375;129.0802478063;132.2032543988;2520;132.2032543988
1217808000;130.0061206013;130.2795043988;128.3636206013;128.7854956013;1811.25;128.7854956013
1217548800;131.83875;132.4889978063;130.0320043988;130.156875;2504.25;130.156875
1217462400;133.7332543988;134.746875;132.4698706013;133.6646228063;3352.5;133.6646228063
1217376000;132.609375;134.1258728063;132.0828771938;132.9513793988;3071.25;132.9513793988
1217289600;127.3882543988;131.5833728063;127.3578771938;131.4427478063;3242.25;131.4427478063
1217203200;130.2052478063;130.9533728063;129.0791271938;129.2017456013;2367;129.2017456013
1216944000;130.010625;130.4178771938;128.91375;130.3863793988;2522.25;130.3863793988
1216857600;135.03375;135.1563793988;131.2582543988;131.3448706013;2916;131.3448706013
1216771200;132.9108728063;134.4554956013;132.4563793988;134.2676293988;3269.25;134.2676293988
1216684800;131.866875;132.0142456013;127.9372521938;130.6136206013;3847.5;130.6136206013
1216598400;133.5082543988;134.3171228063;131.5439978063;132.5767456013;2693.25;132.5767456013
1216339200;130.6170043988;134.1978771938;129.301875;133.8221228063;3458.25;133.8221228063
1216252800;128.8529956013;131.731875;128.7202478063;130.9736206013;4079.25;130.9736206013
1216166400;125.5589978063;127.456875;123.9592456013;126.9866271938;3298.5;126.9866271938
1216080000;127.4354956013;127.6402478063;122.9895043988;125.4554956013;3656.25;125.4554956013
1215993600;128.7989978063;130.5258728063;128.73375;128.73375;2547;128.73375
1215734400;133.1752478063;133.2517456013;128.0351293988;128.064375;2817;128.064375
1215648000;132.7263793988;133.7895043988;131.619375;132.069375;2567.25;132.069375
1215561600;134.1416271938;134.9977478063;133.36875;134.9977478063;3186;134.9977478063
1215475200;131.9917456013;134.3621228063;131.4292456013;132.6903771938;3224.25;132.6903771938
1215388800;133.5296228063;135.0652478063;132.924375;134.7997521938;2848.5;134.7997521938
1215129600;135.1102478063;135.2452478063;131.5777478063;132.3663793988;2416.5;132.3663793988
1215043200;131.765625;135.3678771938;130.8341271938;134.7761206013;3759.75;134.7761206013
1214956800;132.5013793988;134.5185021938;131.4236206013;133.3901293988;3379.5;133.3901293988
1214870400;135.320625;135.3960021938;130.9758728063;132.4226293988;3204;132.4226293988
1214784000;136.040625;136.5288793988;133.588125;135.5197521938;3091.5;135.5197521938
1214524800;135.3588793988;136.6346228063;133.7073706013;136.0102478063;3053.25;136.0102478063
1214438400;139.2153771938;139.2210021938;135.860625;135.8741271938;2871;135.8741271938
1214352000;137.930625;140.0186206013;137.9182543988;140.0186206013;3098.25;140.0186206013
1214265600;139.55625;140.1851293988;136485;137.3129956013;2936.25;137.3129956013
1214179200;139.1658728063;140.551875;138.6798706013;139.5382543988;2661.75;139.5382543988
1213920000;142.0886206013;142.1977478063;138.459375;139.640625;4725;139.640625
1213833600;141.2077478063;143.195625;141.181875;141.58125;3226.5;141.58125
1213747200;144.5489978063;144.5872521938;141.0525;142.104375;2783.25;142.104375
1213660800;144.9101293988;146.1622521938;144.4466271938;144.9573706013;2364.75;144.9573706013
1213574400;146.2151293988;146.8091271938;143.1911206013;144.2992456013;2826;144.2992456013
1213315200;144.54;146.5053771938;143.1776293988;146.2353771938;2853;146.2353771938
1213228800;141.8501293988;144.5996228063;141.7320043988;144.5996228063;3449.25;144.5996228063
1213142400;143.881875;145.276875;141.3258728063;141.5733728063;3462.75;141.5733728063
1213056000;142.6410021938;144.4713793988;141.9997521938;143.4960021938;3080.25;143.4960021938
1212969600;144.1788793988;145.0057543988;142.7703771938;144.2688793988;2929.5;144.2688793988
1212710400;149.9872521938;150.51375;145.1520043988;145.2352478063;2943;145.2352478063
1212624000;150.5126293988;150.9266271938;148.3582543988;148.9421228063;2261.25;148.9421228063
1212537600;150.1166271938;150.5654956013;148.2041271938;150.0885021938;2664;150.0885021938
1212451200;149.2301293988;151.329375;148.6901293988;151.1066271938;2697.75;151.1066271938
1212364800;153.118125;153.1361206013;149.4720043988;149625;2891.25;149625
